<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WIG_PALIWA,D,19920728,000000,84.62,84.62,84.62,84.62,630278,0
WIG_PALIWA,D,19920730,000000,84.12,84.12,84.12,84.12,553548,0
WIG_PALIWA,D,19920804,000000,81.91,81.91,81.91,81.91,409542,0
WIG_PALIWA,D,19920806,000000,81.11,81.11,81.11,81.11,301545,0
WIG_PALIWA,D,19920811,000000,81.42,81.42,81.42,81.42,340830,0
WIG_PALIWA,D,19920813,000000,81.27,81.27,81.27,81.27,227508,0
WIG_PALIWA,D,19920818,000000,80.79,80.79,80.79,80.79,259009,0
WIG_PALIWA,D,19920820,000000,80.89,80.89,80.89,80.89,328325,0
WIG_PALIWA,D,19920825,000000,81.93,81.93,81.93,81.93,367253,0
WIG_PALIWA,D,19920827,000000,85.04,85.04,85.04,85.04,599556,0
WIG_PALIWA,D,19920901,000000,83.87,83.87,83.87,83.87,470504,0
WIG_PALIWA,D,19920903,000000,83.73,83.73,83.73,83.73,339847,0
WIG_PALIWA,D,19920908,000000,82.82,82.82,82.82,82.82,427329,0
WIG_PALIWA,D,19920910,000000,82.64,82.64,82.64,82.64,455957,0
WIG_PALIWA,D,19920915,000000,85.58,85.58,85.58,85.58,496658,0
WIG_PALIWA,D,19920917,000000,87.59,87.59,87.59,87.59,468438,0
WIG_PALIWA,D,19920922,000000,87.73,87.73,87.73,87.73,601358,0
WIG_PALIWA,D,19920924,000000,88.81,88.81,88.81,88.81,540759,0
WIG_PALIWA,D,19920929,000000,91.21,91.21,91.21,91.21,638909,0
WIG_PALIWA,D,19921001,000000,93.8,93.8,93.8,93.8,437303,0
WIG_PALIWA,D,19921006,000000,93.19,93.19,93.19,93.19,553642,0
WIG_PALIWA,D,19921008,000000,90.38,90.38,90.38,90.38,503653,0
WIG_PALIWA,D,19921013,000000,87.71,87.71,87.71,87.71,576716,0
WIG_PALIWA,D,19921015,000000,89.3,89.3,89.3,89.3,518998,0
WIG_PALIWA,D,19921020,000000,93.21,93.21,93.21,93.21,681706,0
WIG_PALIWA,D,19921022,000000,95.31,95.31,95.31,95.31,523225,0
WIG_PALIWA,D,19921027,000000,96.15,96.15,96.15,96.15,1072660,0
WIG_PALIWA,D,19921029,000000,94.01,94.01,94.01,94.01,730893,0
WIG_PALIWA,D,19921103,000000,92.57,92.57,92.57,92.57,668266,0
WIG_PALIWA,D,19921105,000000,94.25,94.25,94.25,94.25,414882,0
WIG_PALIWA,D,19921110,000000,94.37,94.37,94.37,94.37,433490,0
WIG_PALIWA,D,19921112,000000,94.25,94.25,94.25,94.25,246450,0
WIG_PALIWA,D,19921117,000000,95.82,95.82,95.82,95.82,395061,0
WIG_PALIWA,D,19921119,000000,96.22,96.22,96.22,96.22,299464,0
WIG_PALIWA,D,19921124,000000,94.3,94.3,94.3,94.3,439107,0
WIG_PALIWA,D,19921126,000000,96.51,96.51,96.51,96.51,440470,0
WIG_PALIWA,D,19921201,000000,101.34,101.34,101.34,101.34,382584,0
WIG_PALIWA,D,19921203,000000,105.96,105.96,105.96,105.96,699836,0
WIG_PALIWA,D,19921208,000000,107.01,107.01,107.01,107.01,558878,0
WIG_PALIWA,D,19921210,000000,107.09,107.09,107.09,107.09,506832,0
WIG_PALIWA,D,19921215,000000,106.81,106.81,106.81,106.81,648188,0
WIG_PALIWA,D,19921217,000000,105.65,105.65,105.65,105.65,441220,0
WIG_PALIWA,D,19921222,000000,104.16,104.16,104.16,104.16,562457,0
WIG_PALIWA,D,19921229,000000,104.06,104.06,104.06,104.06,399618,0
WIG_PALIWA,D,19930104,000000,103.7,103.7,103.7,103.7,208458,0
WIG_PALIWA,D,19930105,000000,104.63,104.63,104.63,104.63,388416,0
WIG_PALIWA,D,19930107,000000,105.81,105.81,105.81,105.81,339607,0
WIG_PALIWA,D,19930111,000000,107.34,107.34,107.34,107.34,352538,0
WIG_PALIWA,D,19930112,000000,108.16,108.16,108.16,108.16,280692,0
WIG_PALIWA,D,19930114,000000,107.91,107.91,107.91,107.91,458036,0
WIG_PALIWA,D,19930118,000000,108.55,108.55,108.55,108.55,396954,0
WIG_PALIWA,D,19930119,000000,108.08,108.08,108.08,108.08,225146,0
WIG_PALIWA,D,19930121,000000,107.96,107.96,107.96,107.96,424535,0
WIG_PALIWA,D,19930125,000000,106.65,106.65,106.65,106.65,354802,0
WIG_PALIWA,D,19930126,000000,105.02,105.02,105.02,105.02,262823,0
WIG_PALIWA,D,19930128,000000,105.05,105.05,105.05,105.05,399704,0
WIG_PALIWA,D,19930201,000000,105.75,105.75,105.75,105.75,272377,0
WIG_PALIWA,D,19930202,000000,105.96,105.96,105.96,105.96,296805,0
WIG_PALIWA,D,19930204,000000,105.73,105.73,105.73,105.73,416815,0
WIG_PALIWA,D,19930208,000000,105.58,105.58,105.58,105.58,363640,0
WIG_PALIWA,D,19930209,000000,105.41,105.41,105.41,105.41,198629,0
WIG_PALIWA,D,19930211,000000,105.03,105.03,105.03,105.03,310101,0
WIG_PALIWA,D,19930215,000000,105.34,105.34,105.34,105.34,177932,0
WIG_PALIWA,D,19930216,000000,106.05,106.05,106.05,106.05,227304,0
WIG_PALIWA,D,19930218,000000,104.75,104.75,104.75,104.75,414448,0
WIG_PALIWA,D,19930222,000000,105.24,105.24,105.24,105.24,323648,0
WIG_PALIWA,D,19930223,000000,106.66,106.66,106.66,106.66,249868,0
WIG_PALIWA,D,19930225,000000,108.3,108.3,108.3,108.3,284927,0
WIG_PALIWA,D,19930301,000000,110.08,110.08,110.08,110.08,322105,0
WIG_PALIWA,D,19930302,000000,113.43,113.43,113.43,113.43,227138,0
WIG_PALIWA,D,19930304,000000,116.56,116.56,116.56,116.56,546510,0
WIG_PALIWA,D,19930308,000000,120.08,120.08,120.08,120.08,804514,0
WIG_PALIWA,D,19930309,000000,124.07,124.07,124.07,124.07,609665,0
WIG_PALIWA,D,19930311,000000,126.87,126.87,126.87,126.87,845020,0
WIG_PALIWA,D,19930315,000000,123.09,123.09,123.09,123.09,659918,0
WIG_PALIWA,D,19930316,000000,122.36,122.36,122.36,122.36,305432,0
WIG_PALIWA,D,19930318,000000,124.5,124.5,124.5,124.5,191734,0
WIG_PALIWA,D,19930322,000000,126.25,126.25,126.25,126.25,914510,0
WIG_PALIWA,D,19930323,000000,125.48,125.48,125.48,125.48,564216,0
WIG_PALIWA,D,19930325,000000,127.92,127.92,127.92,127.92,575745,0
WIG_PALIWA,D,19930329,000000,129.94,129.94,129.94,129.94,424542,0
WIG_PALIWA,D,19930330,000000,130.29,130.29,130.29,130.29,308388,0
WIG_PALIWA,D,19930401,000000,129.32,129.32,129.32,129.32,356408,0
WIG_PALIWA,D,19930405,000000,130.06,130.06,130.06,130.06,291086,0
WIG_PALIWA,D,19930406,000000,131.07,131.07,131.07,131.07,346116,0
WIG_PALIWA,D,19930408,000000,135.01,135.01,135.01,135.01,730019,0
WIG_PALIWA,D,19930413,000000,142.74,142.74,142.74,142.74,714050,0
WIG_PALIWA,D,19930415,000000,153.17,153.17,153.17,153.17,992262,0
WIG_PALIWA,D,19930419,000000,164.16,164.16,164.16,164.16,839966,0
WIG_PALIWA,D,19930420,000000,177.41,177.41,177.41,177.41,837472,0
WIG_PALIWA,D,19930422,000000,193.88,193.88,193.88,193.88,1662060,0
WIG_PALIWA,D,19930426,000000,195.03,195.03,195.03,195.03,1584332,0
WIG_PALIWA,D,19930427,000000,188.67,188.67,188.67,188.67,826805,0
WIG_PALIWA,D,19930429,000000,183.74,183.74,183.74,183.74,1049412,0
WIG_PALIWA,D,19930504,000000,189.49,189.49,189.49,189.49,705810,0
WIG_PALIWA,D,19930506,000000,202.76,202.76,202.76,202.76,849395,0
WIG_PALIWA,D,19930510,000000,222.65,222.65,222.65,222.65,522872,0
WIG_PALIWA,D,19930511,000000,244.62,244.62,244.62,244.62,837786,0
WIG_PALIWA,D,19930513,000000,256.35,256.35,256.35,256.35,1661216,0
WIG_PALIWA,D,19930517,000000,254.15,254.15,254.15,254.15,1606272,0
WIG_PALIWA,D,19930518,000000,274.87,274.87,274.87,274.87,1177209,0
WIG_PALIWA,D,19930520,000000,300.28,300.28,300.28,300.28,1760135,0
WIG_PALIWA,D,19930524,000000,320.39,320.39,320.39,320.39,913387,0
WIG_PALIWA,D,19930525,000000,346.3,346.3,346.3,346.3,639215,0
WIG_PALIWA,D,19930527,000000,367.38,367.38,367.38,367.38,1330657,0
WIG_PALIWA,D,19930531,000000,378.37,378.37,378.37,378.37,1593011,0
WIG_PALIWA,D,19930601,000000,370.99,370.99,370.99,370.99,1294496,0
WIG_PALIWA,D,19930603,000000,335.37,335.37,335.37,335.37,1414746,0
WIG_PALIWA,D,19930607,000000,303.39,303.39,303.39,303.39,667996,0
WIG_PALIWA,D,19930608,000000,273.99,273.99,273.99,273.99,728078,0
WIG_PALIWA,D,19930609,000000,263.76,263.76,263.76,263.76,1596231,0
WIG_PALIWA,D,19930614,000000,289.07,289.07,289.07,289.07,350862,0
WIG_PALIWA,D,19930615,000000,317.1,317.1,317.1,317.1,440133,0
WIG_PALIWA,D,19930617,000000,332.3,332.3,332.3,332.3,3112449,0
WIG_PALIWA,D,19930621,000000,321.4,321.4,321.4,321.4,1380690,0
WIG_PALIWA,D,19930622,000000,330.9,330.9,330.9,330.9,1183440,0
WIG_PALIWA,D,19930624,000000,340,340,340,340,2005263,0
WIG_PALIWA,D,19930628,000000,344.85,344.85,344.85,344.85,1483418,0
WIG_PALIWA,D,19930629,000000,350.41,350.41,350.41,350.41,1127545,0
WIG_PALIWA,D,19930701,000000,367.75,367.75,367.75,367.75,2002812,0
WIG_PALIWA,D,19930705,000000,400.5,400.5,400.5,400.5,1759202,0
WIG_PALIWA,D,19930706,000000,413.86,413.86,413.86,413.86,1804583,0
WIG_PALIWA,D,19930708,000000,388.52,388.52,388.52,388.52,1768770,0
WIG_PALIWA,D,19930712,000000,411.11,411.11,411.11,411.11,974160,0
WIG_PALIWA,D,19930713,000000,416.42,416.42,416.42,416.42,1160626,0
WIG_PALIWA,D,19930715,000000,409.3,409.3,409.3,409.3,1226804,0
WIG_PALIWA,D,19930719,000000,414.67,414.67,414.67,414.67,1882820,0
WIG_PALIWA,D,19930720,000000,423.71,423.71,423.71,423.71,1688458,0
WIG_PALIWA,D,19930722,000000,419.37,419.37,419.37,419.37,1177837,0
WIG_PALIWA,D,19930726,000000,421.27,421.27,421.27,421.27,867904,0
WIG_PALIWA,D,19930727,000000,421.43,421.43,421.43,421.43,756250,0
WIG_PALIWA,D,19930729,000000,419.51,419.51,419.51,419.51,1623934,0
WIG_PALIWA,D,19930802,000000,422.75,422.75,422.75,422.75,1148274,0
WIG_PALIWA,D,19930803,000000,424.25,424.25,424.25,424.25,985664,0
WIG_PALIWA,D,19930805,000000,445.1,445.1,445.1,445.1,1989378,0
WIG_PALIWA,D,19930809,000000,486.46,486.46,486.46,486.46,1956698,0
WIG_PALIWA,D,19930810,000000,524.88,524.88,524.88,524.88,1269854,0
WIG_PALIWA,D,19930812,000000,525.15,525.15,525.15,525.15,2882092,0
WIG_PALIWA,D,19930816,000000,549.22,549.22,549.22,549.22,1987548,0
WIG_PALIWA,D,19930817,000000,586.91,586.91,586.91,586.91,2042898,0
WIG_PALIWA,D,19930819,000000,600.51,600.51,600.51,600.51,1843192,0
WIG_PALIWA,D,19930823,000000,639.05,639.05,639.05,639.05,784399,0
WIG_PALIWA,D,19930824,000000,700.09,700.09,700.09,700.09,1029793,0
WIG_PALIWA,D,19930826,000000,747.4,747.4,747.4,747.4,2308320,0
WIG_PALIWA,D,19930830,000000,697.06,697.06,697.06,697.06,2472394,0
WIG_PALIWA,D,19930831,000000,630.78,630.78,630.78,630.78,2336463,0
WIG_PALIWA,D,19930902,000000,689.36,689.36,689.36,689.36,1525036,0
WIG_PALIWA,D,19930906,000000,756.09,756.09,756.09,756.09,2263654,0
WIG_PALIWA,D,19930907,000000,714.12,714.12,714.12,714.12,2799649,0
WIG_PALIWA,D,19930909,000000,675.95,675.95,675.95,675.95,2491410,0
WIG_PALIWA,D,19930913,000000,676.42,676.42,676.42,676.42,1641473,0
WIG_PALIWA,D,19930914,000000,683.35,683.35,683.35,683.35,1249422,0
WIG_PALIWA,D,19930916,000000,705.49,705.49,705.49,705.49,1610594,0
WIG_PALIWA,D,19930920,000000,661.15,661.15,661.15,661.15,1682126,0
WIG_PALIWA,D,19930921,000000,618.92,618.92,618.92,618.92,1136532,0
WIG_PALIWA,D,19930923,000000,589.28,589.28,589.28,589.28,1279262,0
WIG_PALIWA,D,19930927,000000,584.76,584.76,584.76,584.76,1214317,0
WIG_PALIWA,D,19930928,000000,611.89,611.89,611.89,611.89,1616968,0
WIG_PALIWA,D,19930930,000000,630.22,630.22,630.22,630.22,1460130,0
WIG_PALIWA,D,19931004,000000,654.16,654.16,654.16,654.16,2373329,0
WIG_PALIWA,D,19931005,000000,677.1,677.1,677.1,677.1,2084301,0
WIG_PALIWA,D,19931007,000000,683.09,683.09,683.09,683.09,2453990,0
WIG_PALIWA,D,19931011,000000,716.44,716.44,716.44,716.44,2115615,0
WIG_PALIWA,D,19931012,000000,758.43,758.43,758.43,758.43,2067703,0
WIG_PALIWA,D,19931014,000000,774.06,774.06,774.06,774.06,2733017,0
WIG_PALIWA,D,19931018,000000,810.94,810.94,810.94,810.94,2073680,0
WIG_PALIWA,D,19931019,000000,805.34,805.34,805.34,805.34,1475840,0
WIG_PALIWA,D,19931021,000000,784.53,784.53,784.53,784.53,2082653,0
WIG_PALIWA,D,19931026,000000,774.01,774.01,774.01,774.01,2166611,0
WIG_PALIWA,D,19931028,000000,797.45,797.45,797.45,797.45,1608580,0
WIG_PALIWA,D,19931102,000000,818.98,818.98,818.98,818.98,1633538,0
WIG_PALIWA,D,19931104,000000,834.14,834.14,834.14,834.14,1830410,0
WIG_PALIWA,D,19931108,000000,824.85,824.85,824.85,824.85,2180247,0
WIG_PALIWA,D,19931109,000000,812.1,812.1,812.1,812.1,1880777,0
WIG_PALIWA,D,19931110,000000,846.06,846.06,846.06,846.06,1268904,0
WIG_PALIWA,D,19931115,000000,897,897,897,897,2253019,0
WIG_PALIWA,D,19931116,000000,914.72,914.72,914.72,914.72,1952298,0
WIG_PALIWA,D,19931118,000000,860.98,860.98,860.98,860.98,1747404,0
WIG_PALIWA,D,19931122,000000,825.11,825.11,825.11,825.11,1891004,0
WIG_PALIWA,D,19931123,000000,868,868,868,868,1189486,0
WIG_PALIWA,D,19931125,000000,890.23,890.23,890.23,890.23,1909973,0
WIG_PALIWA,D,19931129,000000,882.15,882.15,882.15,882.15,1376713,0
WIG_PALIWA,D,19931130,000000,886.72,886.72,886.72,886.72,1220861,0
WIG_PALIWA,D,19931202,000000,917.24,917.24,917.24,917.24,1412855,0
WIG_PALIWA,D,19931206,000000,958.53,958.53,958.53,958.53,1896036,0
WIG_PALIWA,D,19931207,000000,976.45,976.45,976.45,976.45,1754028,0
WIG_PALIWA,D,19931209,000000,974.22,974.22,974.22,974.22,1629926,0
WIG_PALIWA,D,19931213,000000,1027.38,1027.38,1027.38,1027.38,1630759,0
WIG_PALIWA,D,19931214,000000,1041.4,1041.4,1041.4,1041.4,1282616,0
WIG_PALIWA,D,19931216,000000,1067.7,1067.7,1067.7,1067.7,1449321,0
WIG_PALIWA,D,19931220,000000,1092.1,1092.1,1092.1,1092.1,1999650,0
WIG_PALIWA,D,19931221,000000,1135.46,1135.46,1135.46,1135.46,1419688,0
WIG_PALIWA,D,19931223,000000,1210.62,1210.62,1210.62,1210.62,2136972,0
WIG_PALIWA,D,19931227,000000,1281.81,1281.81,1281.81,1281.81,2085083,0
WIG_PALIWA,D,19931228,000000,1176,1176,1176,1176,1615622,0
WIG_PALIWA,D,19931230,000000,1243.9,1243.9,1243.9,1243.9,2296954,0
WIG_PALIWA,D,19940103,000000,1304.48,1304.48,1304.48,1304.48,1741140,0
WIG_PALIWA,D,19940104,000000,1334.55,1334.55,1334.55,1334.55,2490854,0
WIG_PALIWA,D,19940106,000000,1323.3,1323.3,1323.3,1323.3,2932277,0
WIG_PALIWA,D,19940110,000000,1331.08,1331.08,1331.08,1331.08,2328212,0
WIG_PALIWA,D,19940111,000000,1355.8,1355.8,1355.8,1355.8,1799768,0
WIG_PALIWA,D,19940113,000000,1411.75,1411.75,1411.75,1411.75,3203894,0
WIG_PALIWA,D,19940117,000000,1462.51,1462.51,1462.51,1462.51,3521422,0
WIG_PALIWA,D,19940118,000000,1508.1,1508.1,1508.1,1508.1,2656014,0
WIG_PALIWA,D,19940120,000000,1542.08,1542.08,1542.08,1542.08,3615646,0
WIG_PALIWA,D,19940124,000000,1584.63,1584.63,1584.63,1584.63,2406458,0
WIG_PALIWA,D,19940125,000000,1680.8,1680.8,1680.8,1680.8,1844033,0
WIG_PALIWA,D,19940127,000000,1821.8,1821.8,1821.8,1821.8,3324244,0
WIG_PALIWA,D,19940131,000000,1688.1,1688.1,1688.1,1688.1,4619990,0
WIG_PALIWA,D,19940201,000000,1522.7,1522.7,1522.7,1522.7,1341069,0
WIG_PALIWA,D,19940203,000000,1487.1,1487.1,1487.1,1487.1,3156807,0
WIG_PALIWA,D,19940207,000000,1613.7,1613.7,1613.7,1613.7,2101436,0
WIG_PALIWA,D,19940208,000000,1681.7,1681.7,1681.7,1681.7,2864657,0
WIG_PALIWA,D,19940210,000000,1730,1730,1730,1730,3102513,0
WIG_PALIWA,D,19940214,000000,1805.9,1805.9,1805.9,1805.9,2462539,0
WIG_PALIWA,D,19940215,000000,1879.9,1879.9,1879.9,1879.9,2345348,0
WIG_PALIWA,D,19940217,000000,1905.9,1905.9,1905.9,1905.9,3152802,0
WIG_PALIWA,D,19940221,000000,1935.8,1935.8,1935.8,1935.8,2620914,0
WIG_PALIWA,D,19940222,000000,1964.1,1964.1,1964.1,1964.1,1740157,0
WIG_PALIWA,D,19940224,000000,1980.22,1980.22,1980.22,1980.22,2798803,0
WIG_PALIWA,D,19940228,000000,2019.6,2019.6,2019.6,2019.6,1752886,0
WIG_PALIWA,D,19940301,000000,2027.5,2027.5,2027.5,2027.5,1526950,0
WIG_PALIWA,D,19940303,000000,1999.69,1999.69,1999.69,1999.69,1906687,0
WIG_PALIWA,D,19940307,000000,2036,2036,2036,2036,1732040,0
WIG_PALIWA,D,19940308,000000,2076,2076,2076,2076,1397861,0
WIG_PALIWA,D,19940310,000000,2062.3,2062.3,2062.3,2062.3,2099245,0
WIG_PALIWA,D,19940314,000000,2045.7,2045.7,2045.7,2045.7,1534409,0
WIG_PALIWA,D,19940315,000000,2071,2071,2071,2071,1183647,0
WIG_PALIWA,D,19940317,000000,2019.1,2019.1,2019.1,2019.1,1780956,0
WIG_PALIWA,D,19940321,000000,1841.4,1841.4,1841.4,1841.4,1162289,0
WIG_PALIWA,D,19940322,000000,1723.6,1723.6,1723.6,1723.6,1440033,0
WIG_PALIWA,D,19940324,000000,1851.9,1851.9,1851.9,1851.9,1864870,0
WIG_PALIWA,D,19940328,000000,1764.6,1764.6,1764.6,1764.6,1793341,0
WIG_PALIWA,D,19940329,000000,1604.7,1604.7,1604.7,1604.7,793975,0
WIG_PALIWA,D,19940331,000000,1453.6,1453.6,1453.6,1453.6,1151176,0
WIG_PALIWA,D,19940405,000000,1378.5,1378.5,1378.5,1378.5,2004588,0
WIG_PALIWA,D,19940407,000000,1401.4,1401.4,1401.4,1401.4,1755921,0
WIG_PALIWA,D,19940408,000000,1339.6,1339.6,1339.6,1339.6,1333431,0
WIG_PALIWA,D,19940411,000000,1195.9,1195.9,1195.9,1195.9,305258,0
WIG_PALIWA,D,19940412,000000,1070.1,1070.1,1070.1,1070.1,200069,0
WIG_PALIWA,D,19940414,000000,998.04,998.04,998.04,998.04,773607,0
WIG_PALIWA,D,19940418,000000,1049.8,1049.8,1049.8,1049.8,1498860,0
WIG_PALIWA,D,19940419,000000,1129.89,1129.89,1129.89,1129.89,1819884,0
WIG_PALIWA,D,19940421,000000,1309.9,1309.9,1309.9,1309.9,1779541,0
WIG_PALIWA,D,19940425,000000,1355.7,1355.7,1355.7,1355.7,3122845,0
WIG_PALIWA,D,19940426,000000,1222.1,1222.1,1222.1,1222.1,165426,0
WIG_PALIWA,D,19940428,000000,1102,1102,1102,1102,168028,0
