<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WIG_GORNIC,D,20110926,000000,3968.41,3978.52,3829.95,3829.95,3680321,0
WIG_GORNIC,D,20110927,000000,3956.85,3998.27,3956.85,3998.27,2426571,0
WIG_GORNIC,D,20110928,000000,3939.82,3962.48,3934.33,3934.33,1645350,0
WIG_GORNIC,D,20110929,000000,3930.99,3930.99,3885.02,3885.02,3238255,0
WIG_GORNIC,D,20110930,000000,3805.94,3809.14,3789.5,3809.14,2635210,0
WIG_GORNIC,D,20111003,000000,3687.95,3687.95,3636.73,3650.1,2780566,0
WIG_GORNIC,D,20111004,000000,3528.12,3528.12,3489.07,3489.07,3598744,0
WIG_GORNIC,D,20111005,000000,3582.18,3601.37,3578.45,3601.37,5233378,0
WIG_GORNIC,D,20111006,000000,3738.19,3786.78,3715.55,3786.78,4794371,0
WIG_GORNIC,D,20111007,000000,3871.77,3993.4,3871.77,3933.07,4027297,0
WIG_GORNIC,D,20111010,000000,3957.5,4105.84,3957.5,4105.84,1683483,0
WIG_GORNIC,D,20111011,000000,4024.97,4081.11,4024.97,4081.11,2071233,0
WIG_GORNIC,D,20111012,000000,4138.4,4273.8,4138.4,4273.8,3217876,0
WIG_GORNIC,D,20111013,000000,4157.96,4189.41,4131.31,4131.31,4021937,0
WIG_GORNIC,D,20111014,000000,4182.11,4270,4182.11,4208.31,2425211,0
WIG_GORNIC,D,20111017,000000,4308.73,4308.73,4169.45,4169.45,2136979,0
WIG_GORNIC,D,20111018,000000,4092.69,4142.67,4092.69,4142.67,1504984,0
WIG_GORNIC,D,20111019,000000,4151.2,4151.2,4119.94,4119.94,1992978,0
WIG_GORNIC,D,20111020,000000,3981.68,3981.68,3887,3887,3406141,0
WIG_GORNIC,D,20111021,000000,3949.23,4080.95,3949.23,4080.95,1823347,0
WIG_GORNIC,D,20111024,000000,4158.83,4276.55,4158.83,4276.55,2083099,0
WIG_GORNIC,D,20111025,000000,4281.19,4281.19,4186.57,4186.57,2714195,0
WIG_GORNIC,D,20111026,000000,4256.02,4259.68,4203.5,4203.5,2519377,0
WIG_GORNIC,D,20111027,000000,4387.56,4458.23,4387.56,4451.69,2443862,0
WIG_GORNIC,D,20111028,000000,4470.14,4475.96,4410.03,4475.96,1617731,0
WIG_GORNIC,D,20111031,000000,4378.95,4413.93,4373.55,4373.55,1066513,0
WIG_GORNIC,D,20111102,000000,4253.36,4390,4253.36,4331.88,2736278,0
WIG_GORNIC,D,20111103,000000,4429.71,4448.64,4429.71,4448.64,1513663,0
WIG_GORNIC,D,20111104,000000,4528.08,4541.19,4484.88,4541.19,3464568,0
