<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
WIG_NRCHOM,D,19920806,000000,81.11,81.11,81.11,81.11,11598,0
WIG_NRCHOM,D,19920811,000000,81.42,81.42,81.42,81.42,13109,0
WIG_NRCHOM,D,19920813,000000,81.27,81.27,81.27,81.27,8750,0
WIG_NRCHOM,D,19920818,000000,80.79,80.79,80.79,80.79,9962,0
WIG_NRCHOM,D,19920820,000000,80.89,80.89,80.89,80.89,12628,0
WIG_NRCHOM,D,19920825,000000,81.93,81.93,81.93,81.93,14125,0
WIG_NRCHOM,D,19920827,000000,85.04,85.04,85.04,85.04,23060,0
WIG_NRCHOM,D,19920901,000000,83.87,83.87,83.87,83.87,18096,0
WIG_NRCHOM,D,19920903,000000,83.73,83.73,83.73,83.73,13071,0
WIG_NRCHOM,D,19920908,000000,82.82,82.82,82.82,82.82,16436,0
WIG_NRCHOM,D,19920910,000000,82.64,82.64,82.64,82.64,17537,0
WIG_NRCHOM,D,19920915,000000,85.58,85.58,85.58,85.58,19102,0
WIG_NRCHOM,D,19920917,000000,87.59,87.59,87.59,87.59,18017,0
WIG_NRCHOM,D,19920922,000000,87.73,87.73,87.73,87.73,23129,0
WIG_NRCHOM,D,19920924,000000,88.81,88.81,88.81,88.81,20798,0
WIG_NRCHOM,D,19920929,000000,91.21,91.21,91.21,91.21,24573,0
WIG_NRCHOM,D,19921001,000000,93.8,93.8,93.8,93.8,16819,0
WIG_NRCHOM,D,19921006,000000,93.19,93.19,93.19,93.19,21294,0
WIG_NRCHOM,D,19921008,000000,90.38,90.38,90.38,90.38,19371,0
WIG_NRCHOM,D,19921013,000000,87.71,87.71,87.71,87.71,22181,0
WIG_NRCHOM,D,19921015,000000,89.3,89.3,89.3,89.3,19961,0
WIG_NRCHOM,D,19921020,000000,93.21,93.21,93.21,93.21,26219,0
WIG_NRCHOM,D,19921022,000000,95.31,95.31,95.31,95.31,20124,0
WIG_NRCHOM,D,19921027,000000,96.15,96.15,96.15,96.15,41256,0
WIG_NRCHOM,D,19921029,000000,94.01,94.01,94.01,94.01,28111,0
WIG_NRCHOM,D,19921103,000000,92.57,92.57,92.57,92.57,25703,0
WIG_NRCHOM,D,19921105,000000,94.25,94.25,94.25,94.25,15957,0
WIG_NRCHOM,D,19921110,000000,94.37,94.37,94.37,94.37,16673,0
WIG_NRCHOM,D,19921112,000000,94.25,94.25,94.25,94.25,9479,0
WIG_NRCHOM,D,19921117,000000,95.82,95.82,95.82,95.82,15195,0
WIG_NRCHOM,D,19921119,000000,96.22,96.22,96.22,96.22,11518,0
WIG_NRCHOM,D,19921124,000000,94.3,94.3,94.3,94.3,16889,0
WIG_NRCHOM,D,19921126,000000,96.51,96.51,96.51,96.51,16941,0
WIG_NRCHOM,D,19921201,000000,101.34,101.34,101.34,101.34,14715,0
WIG_NRCHOM,D,19921203,000000,105.96,105.96,105.96,105.96,26917,0
WIG_NRCHOM,D,19921208,000000,107.01,107.01,107.01,107.01,21495,0
WIG_NRCHOM,D,19921210,000000,107.09,107.09,107.09,107.09,19494,0
WIG_NRCHOM,D,19921215,000000,106.81,106.81,106.81,106.81,24930,0
WIG_NRCHOM,D,19921217,000000,105.65,105.65,105.65,105.65,16970,0
WIG_NRCHOM,D,19921222,000000,104.16,104.16,104.16,104.16,21633,0
WIG_NRCHOM,D,19921229,000000,104.06,104.06,104.06,104.06,15370,0
WIG_NRCHOM,D,19930104,000000,103.7,103.7,103.7,103.7,8018,0
WIG_NRCHOM,D,19930105,000000,104.63,104.63,104.63,104.63,14939,0
WIG_NRCHOM,D,19930107,000000,105.81,105.81,105.81,105.81,13062,0
WIG_NRCHOM,D,19930111,000000,107.34,107.34,107.34,107.34,13559,0
WIG_NRCHOM,D,19930112,000000,108.16,108.16,108.16,108.16,10796,0
WIG_NRCHOM,D,19930114,000000,107.91,107.91,107.91,107.91,17617,0
WIG_NRCHOM,D,19930118,000000,108.55,108.55,108.55,108.55,15267,0
WIG_NRCHOM,D,19930119,000000,108.08,108.08,108.08,108.08,8659,0
WIG_NRCHOM,D,19930121,000000,107.96,107.96,107.96,107.96,16328,0
WIG_NRCHOM,D,19930125,000000,106.65,106.65,106.65,106.65,13646,0
WIG_NRCHOM,D,19930126,000000,105.02,105.02,105.02,105.02,10109,0
WIG_NRCHOM,D,19930128,000000,105.05,105.05,105.05,105.05,15373,0
WIG_NRCHOM,D,19930201,000000,105.75,105.75,105.75,105.75,10476,0
WIG_NRCHOM,D,19930202,000000,105.96,105.96,105.96,105.96,11416,0
WIG_NRCHOM,D,19930204,000000,105.73,105.73,105.73,105.73,16031,0
WIG_NRCHOM,D,19930208,000000,105.58,105.58,105.58,105.58,13986,0
WIG_NRCHOM,D,19930209,000000,105.41,105.41,105.41,105.41,7640,0
WIG_NRCHOM,D,19930211,000000,105.03,105.03,105.03,105.03,11927,0
WIG_NRCHOM,D,19930215,000000,105.34,105.34,105.34,105.34,6844,0
WIG_NRCHOM,D,19930216,000000,106.05,106.05,106.05,106.05,8742,0
WIG_NRCHOM,D,19930218,000000,104.75,104.75,104.75,104.75,15940,0
WIG_NRCHOM,D,19930222,000000,105.24,105.24,105.24,105.24,12448,0
WIG_NRCHOM,D,19930223,000000,106.66,106.66,106.66,106.66,9610,0
WIG_NRCHOM,D,19930225,000000,108.3,108.3,108.3,108.3,10959,0
WIG_NRCHOM,D,19930301,000000,110.08,110.08,110.08,110.08,12389,0
WIG_NRCHOM,D,19930302,000000,113.43,113.43,113.43,113.43,8736,0
WIG_NRCHOM,D,19930304,000000,116.56,116.56,116.56,116.56,21020,0
WIG_NRCHOM,D,19930308,000000,120.08,120.08,120.08,120.08,30943,0
WIG_NRCHOM,D,19930309,000000,124.07,124.07,124.07,124.07,23449,0
WIG_NRCHOM,D,19930311,000000,126.87,126.87,126.87,126.87,32501,0
WIG_NRCHOM,D,19930315,000000,123.09,123.09,123.09,123.09,25381,0
WIG_NRCHOM,D,19930316,000000,122.36,122.36,122.36,122.36,11747,0
WIG_NRCHOM,D,19930318,000000,124.5,124.5,124.5,124.5,7374,0
WIG_NRCHOM,D,19930322,000000,126.25,126.25,126.25,126.25,35173,0
WIG_NRCHOM,D,19930323,000000,125.48,125.48,125.48,125.48,21701,0
WIG_NRCHOM,D,19930325,000000,127.92,127.92,127.92,127.92,22144,0
WIG_NRCHOM,D,19930329,000000,129.94,129.94,129.94,129.94,16329,0
WIG_NRCHOM,D,19930330,000000,130.29,130.29,130.29,130.29,11861,0
WIG_NRCHOM,D,19930401,000000,129.32,129.32,129.32,129.32,13708,0
WIG_NRCHOM,D,19930405,000000,130.06,130.06,130.06,130.06,11196,0
WIG_NRCHOM,D,19930406,000000,131.07,131.07,131.07,131.07,13312,0
WIG_NRCHOM,D,19930408,000000,135.01,135.01,135.01,135.01,28078,0
WIG_NRCHOM,D,19930413,000000,142.74,142.74,142.74,142.74,27463,0
WIG_NRCHOM,D,19930415,000000,153.17,153.17,153.17,153.17,38164,0
WIG_NRCHOM,D,19930419,000000,164.16,164.16,164.16,164.16,32306,0
WIG_NRCHOM,D,19930420,000000,177.41,177.41,177.41,177.41,32210,0
WIG_NRCHOM,D,19930422,000000,193.88,193.88,193.88,193.88,63925,0
WIG_NRCHOM,D,19930426,000000,195.03,195.03,195.03,195.03,60936,0
WIG_NRCHOM,D,19930427,000000,188.67,188.67,188.67,188.67,31800,0
WIG_NRCHOM,D,19930429,000000,183.74,183.74,183.74,183.74,40362,0
WIG_NRCHOM,D,19930504,000000,189.49,189.49,189.49,189.49,27147,0
WIG_NRCHOM,D,19930506,000000,202.76,202.76,202.76,202.76,32669,0
WIG_NRCHOM,D,19930510,000000,222.65,222.65,222.65,222.65,20110,0
WIG_NRCHOM,D,19930511,000000,244.62,244.62,244.62,244.62,32223,0
WIG_NRCHOM,D,19930513,000000,256.35,256.35,256.35,256.35,63893,0
WIG_NRCHOM,D,19930517,000000,254.15,254.15,254.15,254.15,61780,0
WIG_NRCHOM,D,19930518,000000,274.87,274.87,274.87,274.87,45277,0
WIG_NRCHOM,D,19930520,000000,300.28,300.28,300.28,300.28,67698,0
WIG_NRCHOM,D,19930524,000000,320.39,320.39,320.39,320.39,35130,0
WIG_NRCHOM,D,19930525,000000,346.3,346.3,346.3,346.3,24585,0
WIG_NRCHOM,D,19930527,000000,367.38,367.38,367.38,367.38,51179,0
WIG_NRCHOM,D,19930531,000000,378.37,378.37,378.37,378.37,61270,0
WIG_NRCHOM,D,19930601,000000,370.99,370.99,370.99,370.99,49788,0
WIG_NRCHOM,D,19930603,000000,335.37,335.37,335.37,335.37,54413,0
WIG_NRCHOM,D,19930607,000000,303.39,303.39,303.39,303.39,25692,0
WIG_NRCHOM,D,19930608,000000,273.99,273.99,273.99,273.99,28003,0
WIG_NRCHOM,D,19930609,000000,263.76,263.76,263.76,263.76,61394,0
WIG_NRCHOM,D,19930614,000000,289.07,289.07,289.07,289.07,13495,0
WIG_NRCHOM,D,19930615,000000,317.1,317.1,317.1,317.1,16928,0
WIG_NRCHOM,D,19930617,000000,332.3,332.3,332.3,332.3,119710,0
WIG_NRCHOM,D,19930621,000000,321.4,321.4,321.4,321.4,53103,0
WIG_NRCHOM,D,19930622,000000,330.9,330.9,330.9,330.9,45517,0
WIG_NRCHOM,D,19930624,000000,340,340,340,340,77126,0
WIG_NRCHOM,D,19930628,000000,344.85,344.85,344.85,344.85,57055,0
WIG_NRCHOM,D,19930629,000000,350.41,350.41,350.41,350.41,43367,0
WIG_NRCHOM,D,19930701,000000,367.75,367.75,367.75,367.75,77031,0
WIG_NRCHOM,D,19930705,000000,400.5,400.5,400.5,400.5,67662,0
WIG_NRCHOM,D,19930706,000000,413.86,413.86,413.86,413.86,69407,0
WIG_NRCHOM,D,19930708,000000,388.52,388.52,388.52,388.52,68030,0
WIG_NRCHOM,D,19930712,000000,411.11,411.11,411.11,411.11,37468,0
WIG_NRCHOM,D,19930713,000000,416.42,416.42,416.42,416.42,44639,0
WIG_NRCHOM,D,19930715,000000,409.3,409.3,409.3,409.3,47185,0
WIG_NRCHOM,D,19930719,000000,414.67,414.67,414.67,414.67,72416,0
WIG_NRCHOM,D,19930720,000000,423.71,423.71,423.71,423.71,64941,0
WIG_NRCHOM,D,19930722,000000,419.37,419.37,419.37,419.37,45301,0
WIG_NRCHOM,D,19930726,000000,421.27,421.27,421.27,421.27,33381,0
WIG_NRCHOM,D,19930727,000000,421.43,421.43,421.43,421.43,29087,0
WIG_NRCHOM,D,19930729,000000,419.51,419.51,419.51,419.51,62459,0
WIG_NRCHOM,D,19930802,000000,422.75,422.75,422.75,422.75,44164,0
WIG_NRCHOM,D,19930803,000000,424.25,424.25,424.25,424.25,37910,0
WIG_NRCHOM,D,19930805,000000,445.1,445.1,445.1,445.1,76515,0
WIG_NRCHOM,D,19930809,000000,486.46,486.46,486.46,486.46,75258,0
WIG_NRCHOM,D,19930810,000000,524.88,524.88,524.88,524.88,48841,0
WIG_NRCHOM,D,19930812,000000,525.15,525.15,525.15,525.15,110850,0
WIG_NRCHOM,D,19930816,000000,549.22,549.22,549.22,549.22,76444,0
WIG_NRCHOM,D,19930817,000000,586.91,586.91,586.91,586.91,78573,0
WIG_NRCHOM,D,19930819,000000,600.51,600.51,600.51,600.51,70892,0
WIG_NRCHOM,D,19930823,000000,639.05,639.05,639.05,639.05,30169,0
WIG_NRCHOM,D,19930824,000000,700.09,700.09,700.09,700.09,39607,0
WIG_NRCHOM,D,19930826,000000,747.4,747.4,747.4,747.4,88782,0
WIG_NRCHOM,D,19930830,000000,697.06,697.06,697.06,697.06,95092,0
WIG_NRCHOM,D,19930831,000000,630.78,630.78,630.78,630.78,89864,0
WIG_NRCHOM,D,19930902,000000,689.36,689.36,689.36,689.36,58655,0
WIG_NRCHOM,D,19930906,000000,756.09,756.09,756.09,756.09,87064,0
WIG_NRCHOM,D,19930907,000000,714.12,714.12,714.12,714.12,107679,0
WIG_NRCHOM,D,19930909,000000,675.95,675.95,675.95,675.95,95823,0
WIG_NRCHOM,D,19930913,000000,676.42,676.42,676.42,676.42,63134,0
WIG_NRCHOM,D,19930914,000000,683.35,683.35,683.35,683.35,48055,0
WIG_NRCHOM,D,19930916,000000,705.49,705.49,705.49,705.49,61946,0
WIG_NRCHOM,D,19930920,000000,661.15,661.15,661.15,661.15,64697,0
WIG_NRCHOM,D,19930921,000000,618.92,618.92,618.92,618.92,43713,0
WIG_NRCHOM,D,19930923,000000,589.28,589.28,589.28,589.28,49202,0
WIG_NRCHOM,D,19930927,000000,584.76,584.76,584.76,584.76,46705,0
WIG_NRCHOM,D,19930928,000000,611.89,611.89,611.89,611.89,62191,0
WIG_NRCHOM,D,19930930,000000,630.22,630.22,630.22,630.22,56159,0
WIG_NRCHOM,D,19931004,000000,654.16,654.16,654.16,654.16,91282,0
WIG_NRCHOM,D,19931005,000000,677.1,677.1,677.1,677.1,80165,0
WIG_NRCHOM,D,19931007,000000,683.09,683.09,683.09,683.09,94384,0
WIG_NRCHOM,D,19931011,000000,716.44,716.44,716.44,716.44,81370,0
WIG_NRCHOM,D,19931012,000000,758.43,758.43,758.43,758.43,79527,0
WIG_NRCHOM,D,19931014,000000,774.06,774.06,774.06,774.06,105116,0
WIG_NRCHOM,D,19931018,000000,810.94,810.94,810.94,810.94,79757,0
WIG_NRCHOM,D,19931019,000000,805.34,805.34,805.34,805.34,56763,0
WIG_NRCHOM,D,19931021,000000,784.53,784.53,784.53,784.53,80102,0
WIG_NRCHOM,D,19931026,000000,774.01,774.01,774.01,774.01,83331,0
WIG_NRCHOM,D,19931028,000000,797.45,797.45,797.45,797.45,61868,0
WIG_NRCHOM,D,19931102,000000,818.98,818.98,818.98,818.98,62828,0
WIG_NRCHOM,D,19931104,000000,834.14,834.14,834.14,834.14,70400,0
WIG_NRCHOM,D,19931108,000000,824.85,824.85,824.85,824.85,83856,0
WIG_NRCHOM,D,19931109,000000,812.1,812.1,812.1,812.1,72338,0
WIG_NRCHOM,D,19931110,000000,846.06,846.06,846.06,846.06,48804,0
WIG_NRCHOM,D,19931115,000000,897,897,897,897,86655,0
WIG_NRCHOM,D,19931116,000000,914.72,914.72,914.72,914.72,75088,0
WIG_NRCHOM,D,19931118,000000,860.98,860.98,860.98,860.98,67208,0
WIG_NRCHOM,D,19931122,000000,825.11,825.11,825.11,825.11,72731,0
WIG_NRCHOM,D,19931123,000000,868,868,868,868,45749,0
WIG_NRCHOM,D,19931125,000000,890.23,890.23,890.23,890.23,73461,0
WIG_NRCHOM,D,19931129,000000,882.15,882.15,882.15,882.15,52951,0
WIG_NRCHOM,D,19931130,000000,886.72,886.72,886.72,886.72,46956,0
WIG_NRCHOM,D,19931202,000000,917.24,917.24,917.24,917.24,54341,0
WIG_NRCHOM,D,19931206,000000,958.53,958.53,958.53,958.53,72924,0
WIG_NRCHOM,D,19931207,000000,976.45,976.45,976.45,976.45,67463,0
WIG_NRCHOM,D,19931209,000000,974.22,974.22,974.22,974.22,62689,0
WIG_NRCHOM,D,19931213,000000,1027.38,1027.38,1027.38,1027.38,62722,0
WIG_NRCHOM,D,19931214,000000,1041.4,1041.4,1041.4,1041.4,49331,0
WIG_NRCHOM,D,19931216,000000,1067.7,1067.7,1067.7,1067.7,55743,0
WIG_NRCHOM,D,19931220,000000,1092.1,1092.1,1092.1,1092.1,76910,0
WIG_NRCHOM,D,19931221,000000,1135.46,1135.46,1135.46,1135.46,54603,0
WIG_NRCHOM,D,19931223,000000,1210.62,1210.62,1210.62,1210.62,82191,0
WIG_NRCHOM,D,19931227,000000,1281.81,1281.81,1281.81,1281.81,80196,0
WIG_NRCHOM,D,19931228,000000,1176,1176,1176,1176,62139,0
WIG_NRCHOM,D,19931230,000000,1243.9,1243.9,1243.9,1243.9,88344,0
WIG_NRCHOM,D,19940103,000000,1304.48,1304.48,1304.48,1304.48,66967,0
WIG_NRCHOM,D,19940104,000000,1334.55,1334.55,1334.55,1334.55,95802,0
WIG_NRCHOM,D,19940106,000000,1323.3,1323.3,1323.3,1323.3,112780,0
WIG_NRCHOM,D,19940110,000000,1331.08,1331.08,1331.08,1331.08,89547,0
WIG_NRCHOM,D,19940111,000000,1355.8,1355.8,1355.8,1355.8,69222,0
WIG_NRCHOM,D,19940113,000000,1411.75,1411.75,1411.75,1411.75,123227,0
WIG_NRCHOM,D,19940117,000000,1462.51,1462.51,1462.51,1462.51,135439,0
WIG_NRCHOM,D,19940118,000000,1508.1,1508.1,1508.1,1508.1,102154,0
WIG_NRCHOM,D,19940120,000000,1542.08,1542.08,1542.08,1542.08,139063,0
WIG_NRCHOM,D,19940124,000000,1584.63,1584.63,1584.63,1584.63,92556,0
WIG_NRCHOM,D,19940125,000000,1680.8,1680.8,1680.8,1680.8,70924,0
WIG_NRCHOM,D,19940127,000000,1821.8,1821.8,1821.8,1821.8,127856,0
WIG_NRCHOM,D,19940131,000000,1688.1,1688.1,1688.1,1688.1,177692,0
WIG_NRCHOM,D,19940201,000000,1522.7,1522.7,1522.7,1522.7,51580,0
WIG_NRCHOM,D,19940203,000000,1487.1,1487.1,1487.1,1487.1,121416,0
WIG_NRCHOM,D,19940207,000000,1613.7,1613.7,1613.7,1613.7,80824,0
WIG_NRCHOM,D,19940208,000000,1681.7,1681.7,1681.7,1681.7,110179,0
WIG_NRCHOM,D,19940210,000000,1730,1730,1730,1730,119327,0
WIG_NRCHOM,D,19940214,000000,1805.9,1805.9,1805.9,1805.9,94713,0
WIG_NRCHOM,D,19940215,000000,1879.9,1879.9,1879.9,1879.9,90206,0
WIG_NRCHOM,D,19940217,000000,1905.9,1905.9,1905.9,1905.9,121262,0
WIG_NRCHOM,D,19940221,000000,1935.8,1935.8,1935.8,1935.8,100804,0
WIG_NRCHOM,D,19940222,000000,1964.1,1964.1,1964.1,1964.1,66929,0
WIG_NRCHOM,D,19940224,000000,1980.22,1980.22,1980.22,1980.22,107646,0
WIG_NRCHOM,D,19940228,000000,2019.6,2019.6,2019.6,2019.6,67419,0
WIG_NRCHOM,D,19940301,000000,2027.5,2027.5,2027.5,2027.5,58729,0
WIG_NRCHOM,D,19940303,000000,1999.69,1999.69,1999.69,1999.69,73334,0
WIG_NRCHOM,D,19940307,000000,2036,2036,2036,2036,66617,0
WIG_NRCHOM,D,19940308,000000,2076,2076,2076,2076,53764,0
WIG_NRCHOM,D,19940310,000000,2062.3,2062.3,2062.3,2062.3,80740,0
WIG_NRCHOM,D,19940314,000000,2045.7,2045.7,2045.7,2045.7,59016,0
WIG_NRCHOM,D,19940315,000000,2071,2071,2071,2071,45525,0
WIG_NRCHOM,D,19940317,000000,2019.1,2019.1,2019.1,2019.1,68498,0
WIG_NRCHOM,D,19940321,000000,1841.4,1841.4,1841.4,1841.4,44703,0
WIG_NRCHOM,D,19940322,000000,1723.6,1723.6,1723.6,1723.6,55386,0
WIG_NRCHOM,D,19940324,000000,1851.9,1851.9,1851.9,1851.9,71726,0
WIG_NRCHOM,D,19940328,000000,1764.6,1764.6,1764.6,1764.6,68975,0
WIG_NRCHOM,D,19940329,000000,1604.7,1604.7,1604.7,1604.7,30538,0
WIG_NRCHOM,D,19940331,000000,1453.6,1453.6,1453.6,1453.6,44276,0
WIG_NRCHOM,D,19940405,000000,1378.5,1378.5,1378.5,1378.5,77100,0
WIG_NRCHOM,D,19940407,000000,1401.4,1401.4,1401.4,1401.4,67535,0
WIG_NRCHOM,D,19940408,000000,1339.6,1339.6,1339.6,1339.6,51286,0
WIG_NRCHOM,D,19940411,000000,1195.9,1195.9,1195.9,1195.9,11741,0
WIG_NRCHOM,D,19940412,000000,1070.1,1070.1,1070.1,1070.1,7695,0
WIG_NRCHOM,D,19940414,000000,998.04,998.04,998.04,998.04,29754,0
WIG_NRCHOM,D,19940418,000000,1049.8,1049.8,1049.8,1049.8,57648,0
WIG_NRCHOM,D,19940419,000000,1129.89,1129.89,1129.89,1129.89,69996,0
