<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MWIG40,D,20230627,000000,4778.22,4795.81,4723.78,4751.48,9102271,0
MWIG40,D,20230628,000000,4776.76,4801.38,4761.45,4798.95,10106730.001757592,0
MWIG40,D,20230629,000000,4796.86,4851.46,4796.86,4848.04,11918590,0
MWIG40,D,20230630,000000,4851.84,4857.34,4808.18,4852.03,6687906,0
MWIG40,D,20230703,000000,4855.16,4877.12,4854.3,4870.1,6756759,0
MWIG40,D,20230704,000000,4888.05,4901.52,4870.16,4883.44,6341412.877600908,0
MWIG40,D,20230705,000000,4884.31,4886.82,4845.49,4860.49,8778410,0
MWIG40,D,20230706,000000,4861.89,4895.11,4811.21,4895.11,10712368,0
MWIG40,D,20230707,000000,4879.2,4925.8,4875.34,4916.57,8368237,0
MWIG40,D,20230710,000000,4911.16,4989.64,4903.6,4987.16,3361071,0
MWIG40,D,20230711,000000,4990.15,5009.19,4977.04,5000.64,5828409,0
MWIG40,D,20230712,000000,4995.6,5117.25,4995.6,5116.85,8021089,0
MWIG40,D,20230713,000000,5110.66,5120.94,5079.33,5087,7828710,0
MWIG40,D,20230714,000000,5084.7,5181.17,5084.7,5166.67,8509893,0
MWIG40,D,20230717,000000,5170.03,5282.78,5167.16,5256.51,49535179,0
MWIG40,D,20230718,000000,5263.74,5309.84,5263.37,5301.39,19661201,0
MWIG40,D,20230719,000000,5314.35,5339.95,5288.13,5303.11,13906130,0
MWIG40,D,20230720,000000,5301.09,5349.47,5276.84,5331.39,9759269.251851564,0
MWIG40,D,20230721,000000,5329.53,5331.19,5273.43,5324.51,8056810,0
MWIG40,D,20230724,000000,5332.55,5365.13,5326.09,5328.78,7714523,0
MWIG40,D,20230725,000000,5332.05,5366.17,5314.33,5346.03,10207822,0
MWIG40,D,20230726,000000,5345.64,5367.51,5289.79,5289.79,6952855,0
MWIG40,D,20230727,000000,5282.6,5313.15,5270.75,5281.26,10048666,0
MWIG40,D,20230728,000000,5289.2,5296.52,5268.5,5271.07,7962684,0
MWIG40,D,20230731,000000,5269.21,5363.67,5269.21,5350.36,12723352,0
MWIG40,D,20230801,000000,5353.68,5362.4,5321.25,5333.63,7755347,0
MWIG40,D,20230802,000000,5325.97,5325.97,5259.2,5264.91,8503664,0
MWIG40,D,20230803,000000,5262.5,5279.46,5235.45,5258.65,6368694,0
MWIG40,D,20230804,000000,5266.04,5306.27,5266.04,5284.68,5589857,0
MWIG40,D,20230807,000000,5285.06,5285.06,5203.95,5212.34,8378012,0
MWIG40,D,20230808,000000,5201.49,5210.15,5141.18,5161.03,6814474,0
MWIG40,D,20230809,000000,5174.7,5210.3,5155.07,5183.6,10222240,0
MWIG40,D,20230810,000000,5198.81,5221.54,5187.19,5201.74,10156381,0
MWIG40,D,20230811,000000,5203.86,5293.56,5185.96,5286.38,6288570,0
MWIG40,D,20230814,000000,5279.62,5306.4,5251.8,5299.64,6024268,0
MWIG40,D,20230816,000000,5301.61,5309.57,5211.33,5229.4,11682316,0
MWIG40,D,20230817,000000,5234.06,5256.44,5205.78,5224.3,7416409,0
MWIG40,D,20230818,000000,5225.41,5225.41,5176.2,5219.45,10010128,0
MWIG40,D,20230821,000000,5207.42,5257.61,5201.22,5254.37,12611957,0
MWIG40,D,20230822,000000,5250.41,5278.84,5248.68,5252.82,14194071,0
MWIG40,D,20230823,000000,5249.43,5274.07,5215.1,5225.3,10491197.511414915,0
MWIG40,D,20230824,000000,5222.64,5246.57,5199.31,5207.55,6789113,0
MWIG40,D,20230825,000000,5199.31,5205.63,5147.93,5165.6,12988733,0
MWIG40,D,20230828,000000,5167.41,5216.5,5166.35,5201.8,10079138,0
MWIG40,D,20230829,000000,5212.26,5234.84,5176.21,5203.63,16420741,0
MWIG40,D,20230830,000000,5212.13,5227.73,5185.11,5200.38,4777156,0
MWIG40,D,20230831,000000,5199.82,5225.15,5166.72,5190.71,12403953,0
MWIG40,D,20230901,000000,5199.38,5212.41,5147.81,5181,12796005,0
MWIG40,D,20230904,000000,5180.66,5202.94,5140.67,5153.27,12390293,0
MWIG40,D,20230905,000000,5148.91,5160.37,5100.85,5124.42,7906755,0
MWIG40,D,20230906,000000,5110.84,5110.84,5002.27,5055.69,18827551,0
MWIG40,D,20230907,000000,5062.44,5062.44,4988.97,5019.82,11045553,0
MWIG40,D,20230908,000000,5027.73,5092.23,5027.73,5092.23,7789207,0
MWIG40,D,20230911,000000,5096.59,5130.24,5037.26,5072.97,6895109,0
MWIG40,D,20230912,000000,5075.83,5082.05,5036.55,5039.67,6195053,0
MWIG40,D,20230913,000000,5042.77,5074.06,5027.65,5072.82,5642322,0
MWIG40,D,20230914,000000,5078.66,5115.63,5064.25,5100.86,6490926,0
MWIG40,D,20230915,000000,5109.27,5125.22,5091.91,5091.91,11557486,0
MWIG40,D,20230918,000000,5095.81,5105.27,5029.94,5038.9,8453338,0
MWIG40,D,20230919,000000,5079.8,5086.45,5018.54,5033.34,6238972,0
MWIG40,D,20230920,000000,5036.09,5072.43,5030.48,5066.88,7296528,0
MWIG40,D,20230921,000000,5058.58,5058.58,4999.62,5031.43,6898419,0
MWIG40,D,20230922,000000,5029.87,5040.88,5004.56,5024.08,5961716,0
MWIG40,D,20230925,000000,5014.15,5039.92,4961.32,4967.08,5173757,0
MWIG40,D,20230926,000000,4963.2,4967.06,4915.07,4949.21,4681320,0
MWIG40,D,20230927,000000,4944.38,4962.67,4892.13,4892.13,4710916,0
MWIG40,D,20230928,000000,4898.87,4903.07,4843.81,4869.81,7264112,0
MWIG40,D,20230929,000000,4880.14,4958.36,4880.14,4936.38,7114346,0
MWIG40,D,20231002,000000,4940.77,4976.33,4869.04,4883.45,6112781,0
MWIG40,D,20231003,000000,4877.12,4877.12,4818.66,4823.34,10486955,0
MWIG40,D,20231004,000000,4817.8,4884.64,4801.1,4881.57,8366696,0
MWIG40,D,20231005,000000,4897.95,4908.82,4825.79,4825.79,7666722,0
MWIG40,D,20231006,000000,4831.73,4849.3,4794.77,4816.57,11929559,0
MWIG40,D,20231009,000000,4805.48,4903.69,4783.82,4893.11,7447297,0
MWIG40,D,20231010,000000,4904.03,5038.83,4904.03,5004.62,12209708,0
MWIG40,D,20231011,000000,5019.74,5065.37,5008.67,5027.27,18086555,0
MWIG40,D,20231012,000000,5046.22,5061.39,5009.95,5027.93,16627504,0
MWIG40,D,20231013,000000,5034.52,5080.84,5015.13,5049.72,22265588,0
MWIG40,D,20231016,000000,5089.58,5219.63,5089.58,5187.06,24803035,0
MWIG40,D,20231017,000000,5195.18,5316.07,5193.86,5289.51,22312608,0
MWIG40,D,20231018,000000,5283.05,5328.6,5225.56,5225.56,13073331,0
MWIG40,D,20231019,000000,5223.9,5223.9,5123.73,5136.98,10277395,0
MWIG40,D,20231020,000000,5126.25,5126.25,5034.37,5045.24,9901848,0
MWIG40,D,20231023,000000,5051.19,5056.44,5016.83,5035.45,13395253,0
MWIG40,D,20231024,000000,5040.73,5125.91,5040.73,5093.13,14341668,0
MWIG40,D,20231025,000000,5120.09,5173.67,5095.92,5153.16,9245334,0
MWIG40,D,20231026,000000,5117.49,5177.21,5095.24,5149.61,8230304,0
MWIG40,D,20231027,000000,5148.94,5170.19,5105.68,5106.49,7055765,0
MWIG40,D,20231030,000000,5121.08,5176.39,5121.08,5168.7,6487856,0
MWIG40,D,20231031,000000,5175.9,5196.72,5146.41,5167.24,10461534,0
MWIG40,D,20231102,000000,5183.81,5221.83,5158.13,5172.88,11391120,0
MWIG40,D,20231103,000000,5191,5257.98,5179.95,5244.41,9683145,0
MWIG40,D,20231106,000000,5250.55,5323.59,5250.55,5291.48,7454826,0
