<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
SWIG80,D,20240207,000000,23337.52,23392.34,23192.76,23238.9,1639074,0
SWIG80,D,20240208,000000,23332.25,23388.23,23299.55,23301.46,4443348,0
SWIG80,D,20240209,000000,23370.94,23370.94,23266.64,23336.03,1798137,0
SWIG80,D,20240212,000000,23353.55,23361.65,23265.8,23309.01,2730071,0
SWIG80,D,20240213,000000,23317.67,23332.21,23026.59,23123.27,2958495,0
SWIG80,D,20240214,000000,23153.27,23210.04,23113.22,23158.72,3343634,0
SWIG80,D,20240215,000000,23182.37,23251.62,23032.55,23081.32,1992654,0
SWIG80,D,20240216,000000,23192.95,23350.91,23165.93,23318.29,1994667,0
SWIG80,D,20240219,000000,23376.16,23565.38,23360.8,23565.38,2897977,0
SWIG80,D,20240220,000000,23585.61,23653.48,23472.63,23626.87,4626500,0
SWIG80,D,20240221,000000,23607.66,23684.56,23494.86,23503.07,3274282,0
SWIG80,D,20240222,000000,23496.3,23796.77,23496.3,23796.77,3989688,0
SWIG80,D,20240223,000000,23878.84,24008.08,23807.08,23988.73,4571832,0
SWIG80,D,20240226,000000,24064.14,24161.05,24009.95,24057.08,2607031,0
SWIG80,D,20240227,000000,24076.37,24114.24,23970.49,23996.3,2272795,0
SWIG80,D,20240228,000000,23980.6,24025.47,23692.79,23692.79,2334392,0
SWIG80,D,20240229,000000,23761.76,23918.07,23757.25,23868.33,2415865,0
SWIG80,D,20240301,000000,23882.21,23961.28,23801.34,23961.28,1610435,0
SWIG80,D,20240304,000000,24031.47,24070.04,23806.7,23886.97,1716751,0
SWIG80,D,20240305,000000,23879.51,23900.97,23768.32,23802.37,2422044,0
SWIG80,D,20240306,000000,23776.8,23968.28,23776.8,23918.5,3152418,0
SWIG80,D,20240307,000000,23947.57,23967.08,23702.88,23846.36,1796154,0
SWIG80,D,20240308,000000,23924.27,23928.68,23718.43,23783.8,1601144,0
SWIG80,D,20240311,000000,23777.85,23808.91,23667.54,23710.74,2184404,0
SWIG80,D,20240312,000000,23740.85,23905.37,23720.33,23905.37,1955168,0
SWIG80,D,20240313,000000,24003.73,24085.49,23943.16,24052.58,4067567,0
SWIG80,D,20240314,000000,24104.78,24181.49,24033.89,24119.6,3976944,0
SWIG80,D,20240315,000000,24158.88,24158.88,23557.46,23825.08,2962522,0
SWIG80,D,20240318,000000,23807.18,23807.18,23509.02,23605.86,2476614,0
SWIG80,D,20240319,000000,23681.43,23695.15,23527.99,23654.95,2335111,0
SWIG80,D,20240320,000000,23704.67,23797.92,23601.47,23750.28,2138305,0
